"id","kingdom","phylum","order","family","genus","species","Lon","Lat","year","month","day","datasetName","datasetId","datasetKey","photo","bibliographicCitation","speciesAccepted","authority","status"
74,"Animalia","Chordata","Carangiformes","Carangidae","Trachinotus","Trachinotus ovatus","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Trachinotus ovatus","(Linnaeus, 1758)","accepted"
75,"Animalia","Chordata","Cichliformes","Cichlidae","Tilapia","Tilapia guineensis","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Coptodon guineensis","(G√ºnther, 1862)","unaccepted"
76,"Animalia","Chordata","Acanthuriformes","Drepaneidae","Drepane","Drepane africana","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Drepane africana","Os√≥rio, 1892","accepted"
77,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
78,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.666301","10.979323","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
79,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Eucinostomus","Eucinostomus melanopterus","-15.705186","11.004552","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Eucinostomus melanopterus","(Bleeker, 1863)","accepted"
80,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres nigri","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Gerres nigri","G√ºnther, 1859","accepted"
81,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres nigri","-15.666301","10.979323","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Gerres nigri","G√ºnther, 1859","accepted"
82,"Animalia","Chordata","Eupercaria incertae sedis","Gerreidae","Gerres","Gerres nigri","-15.705186","11.004552","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Gerres nigri","G√ºnther, 1859","accepted"
83,"Animalia","Chordata","Eupercaria incertae sedis","Haemulidae","Pomadasys","Pomadasys jubelini","-15.666301","10.979323","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Pomadasys jubelini","(Cuvier, 1830)","accepted"
84,"Animalia","Chordata","Eupercaria incertae sedis","Haemulidae","Pomadasys","Pomadasys jubelini","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Pomadasys jubelini","(Cuvier, 1830)","accepted"
85,"Animalia","Chordata","Carangaria incertae sedis","Polynemidae","Galeoides","Galeoides decadactylus","-15.705186","11.004552","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Galeoides decadactylus","(Bloch, 1795)","accepted"
86,"Animalia","Chordata","Carangaria incertae sedis","Polynemidae","Galeoides","Galeoides decadactylus","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Galeoides decadactylus","(Bloch, 1795)","accepted"
87,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-15.705186","11.004552","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Scomberomorus tritor","(Cuvier, 1832)","accepted"
88,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-15.666301","10.979323","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Scomberomorus tritor","(Cuvier, 1832)","accepted"
89,"Animalia","Chordata","Scombriformes","Scombridae","Scomberomorus","Scomberomorus tritor","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Scomberomorus tritor","(Cuvier, 1832)","accepted"
90,"Animalia","Chordata","Perciformes","Serranidae","Epinephelus","Epinephelus aeneus","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Epinephelus aeneus","(Geoffroy Saint-Hilaire, 1817)","accepted"
91,"Animalia","Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stampflii","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Citharichthys stampflii","(Steindachner, 1894)","accepted"
92,"Animalia","Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stampflii","-15.705186","11.004552","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Citharichthys stampflii","(Steindachner, 1894)","accepted"
93,"Animalia","Chordata","Pleuronectiformes","Paralichthyidae","Citharichthys","Citharichthys stampflii","-15.666301","10.979323","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Citharichthys stampflii","(Steindachner, 1894)","accepted"
94,"Animalia","Chordata","Pleuronectiformes","Psettodidae","Psettodes","Psettodes belcheri","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Psettodes belcheri","Bennett, 1831","accepted"
95,"Animalia","Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis centroura","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Bathytoshia centroura","(Mitchill, 1815)","unaccepted"
96,"Animalia","Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis margarita","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Fontitrygon margarita","(G√ºnther, 1870)","unaccepted"
97,"Animalia","Chordata","Myliobatiformes","Dasyatidae","Dasyatis","Dasyatis margaritella","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Fontitrygon margaritella","Compagno & Roberts, 1984","unaccepted"
98,"Animalia","Chordata","Rhinopristiformes","Rhinobatidae","Rhinobatus","Rhinobatus cemiculus","-15.644428","11.052196","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Glaucostegus cemiculus","Geoffroy Saint-Hilaire, 1817","unaccepted"
99,"Animalia","Chordata","Tetraodontiformes","Monacanthidae","Stephanolepis","Stephanolepis hispidus","-15.666301","10.979323","2016","2",NA,"Marine Fish ","0","0",NA,"E. Dias, 2016, CaracterizaÁ„o da Comunidade de Pequenos Peixes Pel·gicos e da Dieta do Predador, Caranx hippos, no Parque Nacional Marinho Jo„o Vieira Poil„o, GuinÈ-Bissau","Stephanolepis hispida","(Linnaeus, 1766)","unaccepted"
100,"Plantae","Tracheophyta","Alismatales","Cymodoceaceae","Halodule","Halodule wrightii","-16.03333333","11.233333333","2016",NA,NA,"Seagrass","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Halodule wrightii","Asch.","accepted"
101,"Animalia","Mollusca","Arcida","Arcidae","Senilia","Senilia senilis","-16.03333333","11.233333333","2016",NA,NA,"Bivalvia","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Senilia senilis","(Linnaeus, 1758)","accepted"
102,"Animalia","Mollusca","Cardiida","Solecurtidae","Tagelus","Tagelus adansonii","-16.03333333","11.233333333","2016",NA,NA,"Bivalvia","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Tagelus adansonii","(Bosc, 1801)","accepted"
103,"Animalia","Arthropoda","Decapoda","Ocypodidae","Uca","Uca tangeri","-16.03333333","11.233333333","2016",NA,NA,"Malacostraca","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Afruca tangeri","(Eydoux, 1835)","superseded combination"
104,"Plantae","Tracheophyta","Lamiales","Acanthaceae","Avicennia","Avicennia germinans","-16.03333333","11.233333333","2016",NA,NA,"Mangrove ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Avicennia germinans","(L.) L.","accepted"
105,"Plantae","Tracheophyta","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora racemosa","-16.03333333","11.233333333","2016",NA,NA,"Mangrove ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Rhizophora racemosa","G.Mey.","accepted"
106,"Plantae","Tracheophyta","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora mangle","-16.03333333","11.233333333","2016",NA,NA,"Mangrove ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Rhizophora mangle","L.","accepted"
107,"Plantae","Tracheophyta","Malpighiales","Rhizophoraceae","Rhizophora","Rhizophora harrisonii","-16.03333333","11.233333333","2016",NA,NA,"Mangrove ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Rhizophora √óharrisonii","Leechman","unaccepted"
108,"Plantae","Tracheophyta","Myrtales","Combretaceae","Laguncularia","Laguncularia racemosa","-16.03333333","11.233333333","2016",NA,NA,"Mangrove ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Laguncularia racemosa","(L.) C.F.Gaertn.","accepted"
109,"Plantae","Tracheophyta","Myrtales","Combretaceae","Conocarpus","Conocarpus erectus","-16.03333333","11.233333333","2016",NA,NA,"Mangrove ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Conocarpus erectus","L.","accepted"
110,"Animalia","Chordata","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Numenius phaeopus","(Linnaeus, 1758)","accepted"
111,"Animalia","Chordata","Charadriiformes","Scolopacidae","Actitis","Actitis hypoleucos","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Actitis hypoleucos","(Linnaeus, 1758)","accepted"
112,"Animalia","Chordata","Falconiformes","Accipitridae","Gypohierax","Gypohierax angolensis","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Gypohierax angolensis","(Gmelin, 1788)","accepted"
113,"Animalia","Chordata","Falconiformes","Accipitridae","Haliaeetus","Haliaeetus vocifer","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Haliaeetus vocifer","(Daudin, 1800)","accepted"
114,"Animalia","Chordata","Accipitriformes","Pandionidae","Pandion","Pandion haliaetus","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Pandion haliaetus","(Linnaeus, 1758)","accepted"
115,"Animalia","Chordata","Passeriformes","Sylviidae","Acrocephalus","Acrocephalus scirpaceus","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Acrocephalus scirpaceus","(Hermann, 1804)","accepted"
116,"Animalia","Chordata","Passeriformes","Acrocephalidae","Hippolais","Hippolais polyglotta","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Hippolais polyglotta","(Vieillot, 1817)","accepted"
117,"Animalia","Chordata","Passeriformes","Sylviidae","Phylloscopus","Phylloscopus trochilus","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Phylloscopus trochilus","(Linnaeus, 1758)","accepted"
118,"Animalia","Chordata","Sirenia","Trichechidae","Trichechus","Trichechus senegalensis","-16.03333333","11.233333333","2016",NA,NA,"Marine Mammals","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Trichechus senegalensis","Link, 1795","accepted"
119,"Animalia","Chordata","Carnivora","Mustelidae","Aonyx","Aonyx capensis","-16.03333333","11.233333333","2016",NA,NA,"Marine Mammals","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Aonyx capensis","(Schinz, 1821)","accepted"
120,"Animalia","Chordata","Rhinopristiformes","Pristidae","Pristis","Pristis pristis","-16.03333333","11.233333333","2016",NA,NA,"Marine Fish ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Pristis pristis","(Linnaeus, 1758)","accepted"
121,"Animalia","Chordata","Rhinopristiformes","Pristidae","Pristis","Pristis pectinata","-16.03333333","11.233333333","2016",NA,NA,"Marine Fish ","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Pristis pectinata","Latham, 1794","accepted"
122,"Animalia","Chordata","Testudines","Cheloniidae","Chelonia","Chelonia mydas","-16.03333333","11.233333333","2016",NA,NA,"Marine Reptiles","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Chelonia mydas","(Linnaeus, 1758)","accepted"
123,"Animalia","Chordata","Charadriiformes","Charadriidae","Pluvialis","Pluvialis squatarola","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Pluvialis squatarola","(Linnaeus, 1758)","accepted"
124,"Animalia","Chordata","Charadriiformes","Charadriidae","Charadrius","Charadrius hiaticula","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Charadrius hiaticula","Linnaeus, 1758","accepted"
125,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris ferruginea","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Calidris ferruginea","(Pontoppidan, 1763)","accepted"
126,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris canutus","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Calidris canutus","(Linnaeus, 1758)","accepted"
127,"Animalia","Chordata","Charadriiformes","Scolopacidae","Calidris","Calidris minuta","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Calidris minuta","(Leisler, 1812)","accepted"
128,"Animalia","Chordata","Charadriiformes","Scolopacidae","Limosa","Limosa lapponica","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Limosa lapponica","(Linnaeus, 1758)","accepted"
129,"Animalia","Chordata","Charadriiformes","Scolopacidae","Tringa","Tringa totanus","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Tringa totanus","(Linnaeus, 1758)","accepted"
130,"Animalia","Chordata","Charadriiformes","Scolopacidae","Numenius","Numenius phaeopus","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Numenius phaeopus","(Linnaeus, 1758)","accepted"
131,"Animalia","Chordata","Charadriiformes","Laridae","Gelochelidon","Gelochelidon nilotica","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Gelochelidon nilotica","(Gmelin, 1789)","accepted"
132,"Animalia","Chordata","Charadriiformes","Laridae","Sternula","Sternula albifrons","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Sternula albifrons","(Pallas, 1764)","accepted"
133,"Animalia","Chordata","Charadriiformes","Laridae","Sterna","Sterna hirundo","-16.03333333","11.233333333","2016",NA,NA,"Marine Bird","0","0",NA,"P. Campredon and . Catry, 2016, Bijagos Archipelago (Guinea-Bissau). ","Sterna hirundo","Linnaeus, 1758","accepted"
